county_fips,state_alpha,county_name,year,commodity_desc,class_desc,prodn_practice_desc,irrigation,util_practice_desc,yield_value,yield_unit,cv_mean
20051,KS,ELLIS,2011,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,100.0,BU / ACRE,
20113,KS,MCPHERSON,2018,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,216.6,BU / ACRE,
20113,KS,MCPHERSON,2017,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,188.1,BU / ACRE,
20113,KS,MCPHERSON,2016,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,173.6,BU / ACRE,
20113,KS,MCPHERSON,2015,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,207.8,BU / ACRE,
20113,KS,MCPHERSON,2014,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,204.2,BU / ACRE,
20113,KS,MCPHERSON,2013,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,153.4,BU / ACRE,
20113,KS,MCPHERSON,2012,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,173.1,BU / ACRE,
20113,KS,MCPHERSON,2010,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,172.4,BU / ACRE,
20113,KS,MCPHERSON,2009,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,191.0,BU / ACRE,
20115,KS,MARION,2014,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,215.4,BU / ACRE,
20115,KS,MARION,2013,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,158.6,BU / ACRE,
20115,KS,MARION,2012,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,152.0,BU / ACRE,
20115,KS,MARION,2011,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,125.0,BU / ACRE,
20115,KS,MARION,2010,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,183.1,BU / ACRE,
20115,KS,MARION,2008,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,149.0,BU / ACRE,
20159,KS,RICE,2016,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,176.8,BU / ACRE,
20159,KS,RICE,2013,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,183.5,BU / ACRE,
20159,KS,RICE,2012,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,162.2,BU / ACRE,
20165,KS,RUSH,2016,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,179.6,BU / ACRE,
20165,KS,RUSH,2014,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,194.2,BU / ACRE,
20165,KS,RUSH,2012,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,156.3,BU / ACRE,
20169,KS,SALINE,2018,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,167.2,BU / ACRE,
20169,KS,SALINE,2017,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,172.3,BU / ACRE,
20169,KS,SALINE,2014,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,173.0,BU / ACRE,
20169,KS,SALINE,2013,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,157.8,BU / ACRE,
20169,KS,SALINE,2012,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,148.3,BU / ACRE,
20169,KS,SALINE,2011,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,142.1,BU / ACRE,
20169,KS,SALINE,2010,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,167.5,BU / ACRE,
20169,KS,SALINE,2009,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,183.0,BU / ACRE,
20169,KS,SALINE,2008,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,170.0,BU / ACRE,
20047,KS,EDWARDS,2013,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,201.1,BU / ACRE,
20047,KS,EDWARDS,2011,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,159.8,BU / ACRE,
20047,KS,EDWARDS,2010,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,182.5,BU / ACRE,
20079,KS,HARVEY,2018,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,206.2,BU / ACRE,
20079,KS,HARVEY,2017,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,180.2,BU / ACRE,
20079,KS,HARVEY,2016,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,156.6,BU / ACRE,
20079,KS,HARVEY,2015,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,187.7,BU / ACRE,
20079,KS,HARVEY,2014,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,184.6,BU / ACRE,
20079,KS,HARVEY,2013,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,167.1,BU / ACRE,
20079,KS,HARVEY,2012,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,166.8,BU / ACRE,
20079,KS,HARVEY,2010,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,165.6,BU / ACRE,
20095,KS,KINGMAN,2017,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,188.2,BU / ACRE,
20095,KS,KINGMAN,2016,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,168.7,BU / ACRE,
20095,KS,KINGMAN,2015,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,197.9,BU / ACRE,
20095,KS,KINGMAN,2012,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,151.7,BU / ACRE,
20097,KS,KIOWA,2014,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,210.7,BU / ACRE,
20097,KS,KIOWA,2013,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,194.6,BU / ACRE,
20097,KS,KIOWA,2012,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,184.8,BU / ACRE,
20097,KS,KIOWA,2010,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,182.6,BU / ACRE,
20145,KS,PAWNEE,2013,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,179.2,BU / ACRE,
20145,KS,PAWNEE,2012,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,149.4,BU / ACRE,
20145,KS,PAWNEE,2011,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,120.5,BU / ACRE,
20145,KS,PAWNEE,2009,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,202.0,BU / ACRE,
20151,KS,PRATT,2018,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,210.7,BU / ACRE,
20151,KS,PRATT,2017,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,197.9,BU / ACRE,
20151,KS,PRATT,2016,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,184.8,BU / ACRE,
20151,KS,PRATT,2011,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,158.2,BU / ACRE,
20151,KS,PRATT,2010,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,181.3,BU / ACRE,
20151,KS,PRATT,2009,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,205.0,BU / ACRE,
20155,KS,RENO,2012,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,154.6,BU / ACRE,
20155,KS,RENO,2011,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,138.3,BU / ACRE,
20155,KS,RENO,2010,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,159.7,BU / ACRE,
20155,KS,RENO,2009,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,200.0,BU / ACRE,
20173,KS,SEDGWICK,2018,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,206.0,BU / ACRE,
20173,KS,SEDGWICK,2014,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,201.0,BU / ACRE,
20173,KS,SEDGWICK,2013,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,174.2,BU / ACRE,
20173,KS,SEDGWICK,2012,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,159.0,BU / ACRE,
20173,KS,SEDGWICK,2011,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,147.1,BU / ACRE,
20173,KS,SEDGWICK,2010,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,169.0,BU / ACRE,
20173,KS,SEDGWICK,2009,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,187.0,BU / ACRE,
20185,KS,STAFFORD,2018,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,191.0,BU / ACRE,
20185,KS,STAFFORD,2016,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,166.8,BU / ACRE,
20185,KS,STAFFORD,2013,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,187.9,BU / ACRE,
20185,KS,STAFFORD,2012,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,161.2,BU / ACRE,
20185,KS,STAFFORD,2010,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,175.8,BU / ACRE,
20185,KS,STAFFORD,2009,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,201.0,BU / ACRE,
20191,KS,SUMNER,2018,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,223.1,BU / ACRE,
20191,KS,SUMNER,2017,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,193.2,BU / ACRE,
20191,KS,SUMNER,2015,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,195.9,BU / ACRE,
20191,KS,SUMNER,2014,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,181.5,BU / ACRE,
20191,KS,SUMNER,2012,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,130.8,BU / ACRE,
20191,KS,SUMNER,2011,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,120.0,BU / ACRE,
20191,KS,SUMNER,2009,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,167.0,BU / ACRE,
20005,KS,ATCHISON,2009,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,183.0,BU / ACRE,
20013,KS,BROWN,2018,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,221.4,BU / ACRE,
20013,KS,BROWN,2014,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,222.5,BU / ACRE,
20013,KS,BROWN,2013,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,218.3,BU / ACRE,
20013,KS,BROWN,2012,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,198.0,BU / ACRE,
20013,KS,BROWN,2011,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,197.1,BU / ACRE,
20043,KS,DONIPHAN,2017,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,204.8,BU / ACRE,
20043,KS,DONIPHAN,2016,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,192.6,BU / ACRE,
20043,KS,DONIPHAN,2014,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,210.0,BU / ACRE,
20043,KS,DONIPHAN,2013,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,191.3,BU / ACRE,
20085,KS,JACKSON,2017,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,212.2,BU / ACRE,
20087,KS,JEFFERSON,2014,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,199.0,BU / ACRE,
20117,KS,MARSHALL,2018,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,201.0,BU / ACRE,
20117,KS,MARSHALL,2011,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,169.0,BU / ACRE,
20131,KS,NEMAHA,2013,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,203.0,BU / ACRE,
20149,KS,POTTAWATOMIE,2013,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,186.5,BU / ACRE,
20149,KS,POTTAWATOMIE,2012,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,161.6,BU / ACRE,
20161,KS,RILEY,2010,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,173.2,BU / ACRE,
20161,KS,RILEY,2009,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,180.0,BU / ACRE,
20003,KS,ANDERSON,2017,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,164.4,BU / ACRE,
20003,KS,ANDERSON,2011,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,130.0,BU / ACRE,
20031,KS,COFFEY,2016,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,165.8,BU / ACRE,
20061,KS,GEARY,2014,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,215.4,BU / ACRE,
20061,KS,GEARY,2013,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,183.3,BU / ACRE,
20061,KS,GEARY,2012,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,167.2,BU / ACRE,
20061,KS,GEARY,2011,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,172.5,BU / ACRE,
20177,KS,SHAWNEE,2014,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,180.0,BU / ACRE,
20177,KS,SHAWNEE,2013,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,177.4,BU / ACRE,
20177,KS,SHAWNEE,2011,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,165.0,BU / ACRE,
20035,KS,COWLEY,2018,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,198.0,BU / ACRE,
20205,KS,WILSON,2018,CORN,ALL CLASSES,IRRIGATED,irrigated,GRAIN,163.7,BU / ACRE,
20023,KS,CHEYENNE,2017,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,90.7,BU / ACRE,
20023,KS,CHEYENNE,2016,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,111.0,BU / ACRE,
20023,KS,CHEYENNE,2012,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,15.5,BU / ACRE,
20023,KS,CHEYENNE,2011,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,72.7,BU / ACRE,
20023,KS,CHEYENNE,2010,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,86.7,BU / ACRE,
20039,KS,DECATUR,2015,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,78.3,BU / ACRE,
20039,KS,DECATUR,2013,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,30.5,BU / ACRE,
20039,KS,DECATUR,2012,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,24.9,BU / ACRE,
20039,KS,DECATUR,2011,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,93.7,BU / ACRE,
20065,KS,GRAHAM,2011,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,67.5,BU / ACRE,
20137,KS,NORTON,2009,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,99.0,BU / ACRE,
20153,KS,RAWLINS,2017,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,118.6,BU / ACRE,
20153,KS,RAWLINS,2013,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,39.3,BU / ACRE,
20153,KS,RAWLINS,2011,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,80.8,BU / ACRE,
20153,KS,RAWLINS,2010,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,96.0,BU / ACRE,
20179,KS,SHERIDAN,2014,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,60.7,BU / ACRE,
20179,KS,SHERIDAN,2012,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,32.3,BU / ACRE,
20179,KS,SHERIDAN,2010,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,67.9,BU / ACRE,
20179,KS,SHERIDAN,2009,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,116.0,BU / ACRE,
20181,KS,SHERMAN,2018,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,73.3,BU / ACRE,
20181,KS,SHERMAN,2017,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,94.7,BU / ACRE,
20181,KS,SHERMAN,2016,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,86.6,BU / ACRE,
20181,KS,SHERMAN,2011,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,70.4,BU / ACRE,
20181,KS,SHERMAN,2010,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,87.0,BU / ACRE,
20181,KS,SHERMAN,2009,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,107.0,BU / ACRE,
20193,KS,THOMAS,2014,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,76.5,BU / ACRE,
20193,KS,THOMAS,2012,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,20.5,BU / ACRE,
20193,KS,THOMAS,2011,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,71.0,BU / ACRE,
20193,KS,THOMAS,2010,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,85.6,BU / ACRE,
20063,KS,GOVE,2017,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,101.8,BU / ACRE,
20063,KS,GOVE,2016,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,99.9,BU / ACRE,
20063,KS,GOVE,2015,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,87.6,BU / ACRE,
20063,KS,GOVE,2014,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,82.7,BU / ACRE,
20063,KS,GOVE,2013,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,52.2,BU / ACRE,
20063,KS,GOVE,2012,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,32.8,BU / ACRE,
20063,KS,GOVE,2011,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,78.5,BU / ACRE,
20063,KS,GOVE,2010,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,81.1,BU / ACRE,
20071,KS,GREELEY,2018,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,79.3,BU / ACRE,
20071,KS,GREELEY,2017,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,99.4,BU / ACRE,
20071,KS,GREELEY,2012,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,16.4,BU / ACRE,
20071,KS,GREELEY,2011,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,54.5,BU / ACRE,
20071,KS,GREELEY,2010,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,69.3,BU / ACRE,
20101,KS,LANE,2015,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,115.2,BU / ACRE,
20101,KS,LANE,2014,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,109.7,BU / ACRE,
20109,KS,LOGAN,2014,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,92.7,BU / ACRE,
20109,KS,LOGAN,2012,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,24.2,BU / ACRE,
20109,KS,LOGAN,2011,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,65.9,BU / ACRE,
20109,KS,LOGAN,2010,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,87.0,BU / ACRE,
20109,KS,LOGAN,2009,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,128.0,BU / ACRE,
20135,KS,NESS,2018,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,89.0,BU / ACRE,
20135,KS,NESS,2016,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,95.6,BU / ACRE,
20135,KS,NESS,2015,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,57.9,BU / ACRE,
20171,KS,SCOTT,2017,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,119.5,BU / ACRE,
20171,KS,SCOTT,2015,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,109.3,BU / ACRE,
20171,KS,SCOTT,2014,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,93.3,BU / ACRE,
20171,KS,SCOTT,2012,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,21.6,BU / ACRE,
20171,KS,SCOTT,2011,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,36.5,BU / ACRE,
20171,KS,SCOTT,2009,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,96.0,BU / ACRE,
20195,KS,TREGO,2009,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,91.0,BU / ACRE,
20199,KS,WALLACE,2017,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,100.3,BU / ACRE,
20199,KS,WALLACE,2012,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,12.2,BU / ACRE,
20199,KS,WALLACE,2010,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,77.3,BU / ACRE,
20199,KS,WALLACE,2009,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,91.0,BU / ACRE,
20203,KS,WICHITA,2018,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,90.5,BU / ACRE,
20203,KS,WICHITA,2017,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,120.5,BU / ACRE,
20203,KS,WICHITA,2016,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,116.6,BU / ACRE,
20203,KS,WICHITA,2014,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,59.6,BU / ACRE,
20203,KS,WICHITA,2013,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,39.1,BU / ACRE,
20203,KS,WICHITA,2012,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,28.2,BU / ACRE,
20203,KS,WICHITA,2011,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,60.3,BU / ACRE,
20203,KS,WICHITA,2010,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,73.6,BU / ACRE,
20055,KS,FINNEY,2010,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,50.1,BU / ACRE,
20055,KS,FINNEY,2009,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,94.0,BU / ACRE,
20057,KS,FORD,2009,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,92.0,BU / ACRE,
20067,KS,GRANT,2016,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,87.0,BU / ACRE,
20069,KS,GRAY,2016,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,105.9,BU / ACRE,
20075,KS,HAMILTON,2014,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,34.5,BU / ACRE,
20075,KS,HAMILTON,2011,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,32.7,BU / ACRE,
20075,KS,HAMILTON,2010,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,45.4,BU / ACRE,
20075,KS,HAMILTON,2009,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,50.0,BU / ACRE,
20081,KS,HASKELL,2018,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,76.4,BU / ACRE,
20081,KS,HASKELL,2017,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,94.3,BU / ACRE,
20081,KS,HASKELL,2012,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,36.9,BU / ACRE,
20081,KS,HASKELL,2010,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,41.5,BU / ACRE,
20083,KS,HODGEMAN,2015,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,91.5,BU / ACRE,
20119,KS,MEADE,2015,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,86.5,BU / ACRE,
20119,KS,MEADE,2014,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,48.3,BU / ACRE,
20119,KS,MEADE,2009,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,75.0,BU / ACRE,
20129,KS,MORTON,2017,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,62.2,BU / ACRE,
20175,KS,SEWARD,2017,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,70.4,BU / ACRE,
20175,KS,SEWARD,2010,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,47.5,BU / ACRE,
20187,KS,STANTON,2018,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,96.0,BU / ACRE,
20187,KS,STANTON,2015,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,85.9,BU / ACRE,
20187,KS,STANTON,2013,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,44.3,BU / ACRE,
20187,KS,STANTON,2012,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,12.7,BU / ACRE,
20187,KS,STANTON,2010,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,55.1,BU / ACRE,
20189,KS,STEVENS,2016,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,73.7,BU / ACRE,
20189,KS,STEVENS,2012,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,14.2,BU / ACRE,
20027,KS,CLAY,2018,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,100.3,BU / ACRE,
20027,KS,CLAY,2017,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,116.7,BU / ACRE,
20027,KS,CLAY,2010,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,123.4,BU / ACRE,
20027,KS,CLAY,2008,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,124.0,BU / ACRE,
20029,KS,CLOUD,2015,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,150.5,BU / ACRE,
20029,KS,CLOUD,2013,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,123.1,BU / ACRE,
20029,KS,CLOUD,2012,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,54.4,BU / ACRE,
20029,KS,CLOUD,2011,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,107.2,BU / ACRE,
20029,KS,CLOUD,2009,CORN,ALL CLASSES,NON-IRRIGATED,non_irrigated,GRAIN,139.0,BU / ACRE,
