county_fips,state_alpha,county_name,year,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,yield_value,yield_unit,cv_mean
55115,WI,SHAWANO,2006,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,46,BU / ACRE,
55115,WI,SHAWANO,2005,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,41,BU / ACRE,
55011,WI,BUFFALO,2024,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,46.3,BU / ACRE,4.4
55011,WI,BUFFALO,2023,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,49.5,BU / ACRE,6.2
55011,WI,BUFFALO,2022,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,52,BU / ACRE,4.7
55011,WI,BUFFALO,2021,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,51.1,BU / ACRE,3.1
55011,WI,BUFFALO,2020,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,51.9,BU / ACRE,3.4
55011,WI,BUFFALO,2019,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,45.4,BU / ACRE,
55011,WI,BUFFALO,2018,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,44.3,BU / ACRE,
55011,WI,BUFFALO,2017,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,47.6,BU / ACRE,
55011,WI,BUFFALO,2016,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,52.7,BU / ACRE,
55011,WI,BUFFALO,2015,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,48.1,BU / ACRE,
55011,WI,BUFFALO,2014,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,42.1,BU / ACRE,
55011,WI,BUFFALO,2013,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,36.7,BU / ACRE,
55011,WI,BUFFALO,2012,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,46.5,BU / ACRE,
55011,WI,BUFFALO,2011,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,40.5,BU / ACRE,
55011,WI,BUFFALO,2010,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,47.1,BU / ACRE,
55011,WI,BUFFALO,2009,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,39,BU / ACRE,
55011,WI,BUFFALO,2008,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,35,BU / ACRE,
55011,WI,BUFFALO,2007,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,36,BU / ACRE,
55011,WI,BUFFALO,2006,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,43,BU / ACRE,
55011,WI,BUFFALO,2005,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,46,BU / ACRE,
55033,WI,DUNN,2024,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,42.7,BU / ACRE,3.9
55033,WI,DUNN,2023,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,45.1,BU / ACRE,5.9
55033,WI,DUNN,2022,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,45.6,BU / ACRE,6.1
55033,WI,DUNN,2021,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,54.2,BU / ACRE,3.8
55033,WI,DUNN,2020,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,43.1,BU / ACRE,6.5
55033,WI,DUNN,2019,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,48,BU / ACRE,
55033,WI,DUNN,2018,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,42.6,BU / ACRE,
55033,WI,DUNN,2017,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,45.8,BU / ACRE,
55033,WI,DUNN,2016,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,49.1,BU / ACRE,
55033,WI,DUNN,2015,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,48.1,BU / ACRE,
55033,WI,DUNN,2014,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,40.8,BU / ACRE,
55033,WI,DUNN,2013,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,23.7,BU / ACRE,
55033,WI,DUNN,2012,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,37.3,BU / ACRE,
55033,WI,DUNN,2011,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,39.4,BU / ACRE,
55033,WI,DUNN,2010,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,46.4,BU / ACRE,
55033,WI,DUNN,2009,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,36,BU / ACRE,
55033,WI,DUNN,2008,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,31.5,BU / ACRE,
55033,WI,DUNN,2007,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,34,BU / ACRE,
55033,WI,DUNN,2006,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,35,BU / ACRE,
55033,WI,DUNN,2005,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,35,BU / ACRE,
55035,WI,EAU CLAIRE,2024,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,42.6,BU / ACRE,7.5
55035,WI,EAU CLAIRE,2023,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,45.7,BU / ACRE,7.1
55035,WI,EAU CLAIRE,2022,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,42.4,BU / ACRE,8
55035,WI,EAU CLAIRE,2021,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,53.2,BU / ACRE,2.6
55035,WI,EAU CLAIRE,2020,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,48.4,BU / ACRE,2.4
55035,WI,EAU CLAIRE,2019,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,43.9,BU / ACRE,
55035,WI,EAU CLAIRE,2018,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,40.9,BU / ACRE,
55035,WI,EAU CLAIRE,2017,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,41.7,BU / ACRE,
55035,WI,EAU CLAIRE,2016,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,48.8,BU / ACRE,
55035,WI,EAU CLAIRE,2015,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,46,BU / ACRE,
55035,WI,EAU CLAIRE,2013,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,23,BU / ACRE,
55035,WI,EAU CLAIRE,2012,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,35.7,BU / ACRE,
55035,WI,EAU CLAIRE,2011,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,38.9,BU / ACRE,
55035,WI,EAU CLAIRE,2010,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,45,BU / ACRE,
55035,WI,EAU CLAIRE,2009,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,36,BU / ACRE,
55035,WI,EAU CLAIRE,2008,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,33,BU / ACRE,
55035,WI,EAU CLAIRE,2007,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,31,BU / ACRE,
55035,WI,EAU CLAIRE,2006,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,40,BU / ACRE,
55035,WI,EAU CLAIRE,2005,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,37,BU / ACRE,
55053,WI,JACKSON,2024,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,41.1,BU / ACRE,7.8
55053,WI,JACKSON,2023,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,43.1,BU / ACRE,6.8
55053,WI,JACKSON,2022,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,47.7,BU / ACRE,4.5
55053,WI,JACKSON,2021,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,51.9,BU / ACRE,4.1
55053,WI,JACKSON,2020,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,48.1,BU / ACRE,2.9
55053,WI,JACKSON,2019,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,43.7,BU / ACRE,
55053,WI,JACKSON,2018,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,43,BU / ACRE,
55053,WI,JACKSON,2017,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,48,BU / ACRE,
55053,WI,JACKSON,2016,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,55.2,BU / ACRE,
55053,WI,JACKSON,2015,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,44.8,BU / ACRE,
55053,WI,JACKSON,2014,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,42.5,BU / ACRE,
55053,WI,JACKSON,2013,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,26.3,BU / ACRE,
55053,WI,JACKSON,2012,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,37.7,BU / ACRE,
55053,WI,JACKSON,2011,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,39,BU / ACRE,
55053,WI,JACKSON,2010,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,45.4,BU / ACRE,
55053,WI,JACKSON,2009,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,36,BU / ACRE,
55053,WI,JACKSON,2008,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,33.5,BU / ACRE,
55053,WI,JACKSON,2007,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,39,BU / ACRE,
55053,WI,JACKSON,2006,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,40,BU / ACRE,
55053,WI,JACKSON,2005,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,46,BU / ACRE,
55063,WI,LA CROSSE,2023,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,44,BU / ACRE,5.2
55063,WI,LA CROSSE,2022,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,53.9,BU / ACRE,4.2
55063,WI,LA CROSSE,2021,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,54.5,BU / ACRE,2.2
55063,WI,LA CROSSE,2020,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,51.5,BU / ACRE,2.6
55063,WI,LA CROSSE,2019,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,47.7,BU / ACRE,
55063,WI,LA CROSSE,2018,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,43.5,BU / ACRE,
55063,WI,LA CROSSE,2016,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,55.4,BU / ACRE,
55063,WI,LA CROSSE,2015,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,50.2,BU / ACRE,
55063,WI,LA CROSSE,2014,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,47.6,BU / ACRE,
55063,WI,LA CROSSE,2013,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,36.6,BU / ACRE,
55063,WI,LA CROSSE,2012,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,46.5,BU / ACRE,
55063,WI,LA CROSSE,2011,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,44,BU / ACRE,
55063,WI,LA CROSSE,2010,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,51.4,BU / ACRE,
55063,WI,LA CROSSE,2009,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,40,BU / ACRE,
55063,WI,LA CROSSE,2008,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,39,BU / ACRE,
55063,WI,LA CROSSE,2007,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,42,BU / ACRE,
55063,WI,LA CROSSE,2006,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,48,BU / ACRE,
55063,WI,LA CROSSE,2005,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,56,BU / ACRE,
55081,WI,MONROE,2022,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,49,BU / ACRE,4.5
55081,WI,MONROE,2021,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,46.9,BU / ACRE,7.5
55081,WI,MONROE,2020,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,44.6,BU / ACRE,4.1
55081,WI,MONROE,2019,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,46.9,BU / ACRE,
55081,WI,MONROE,2017,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,41.4,BU / ACRE,
55081,WI,MONROE,2016,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,53.3,BU / ACRE,
55081,WI,MONROE,2015,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,43.9,BU / ACRE,
55081,WI,MONROE,2014,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,42.2,BU / ACRE,
55081,WI,MONROE,2013,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,24.9,BU / ACRE,
55081,WI,MONROE,2012,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,36.8,BU / ACRE,
55081,WI,MONROE,2011,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,41.5,BU / ACRE,
55081,WI,MONROE,2010,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,48.7,BU / ACRE,
55081,WI,MONROE,2009,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,33.5,BU / ACRE,
55081,WI,MONROE,2008,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,35,BU / ACRE,
55081,WI,MONROE,2007,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,36,BU / ACRE,
55081,WI,MONROE,2006,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,40,BU / ACRE,
55081,WI,MONROE,2005,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,47,BU / ACRE,
55091,WI,PEPIN,2024,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,52.4,BU / ACRE,3.7
55091,WI,PEPIN,2023,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,54.3,BU / ACRE,4.8
55091,WI,PEPIN,2022,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,51.8,BU / ACRE,3.5
55091,WI,PEPIN,2021,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,55.6,BU / ACRE,3.3
55091,WI,PEPIN,2020,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,49.9,BU / ACRE,6
55091,WI,PEPIN,2016,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,56.4,BU / ACRE,
55091,WI,PEPIN,2013,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,33.3,BU / ACRE,
55091,WI,PEPIN,2012,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,43.8,BU / ACRE,
55091,WI,PEPIN,2011,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,41.9,BU / ACRE,
55091,WI,PEPIN,2010,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,46.7,BU / ACRE,
55091,WI,PEPIN,2009,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,41,BU / ACRE,
55091,WI,PEPIN,2008,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,35,BU / ACRE,
55091,WI,PEPIN,2007,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,36,BU / ACRE,
55091,WI,PEPIN,2006,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,37,BU / ACRE,
55091,WI,PEPIN,2005,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,44,BU / ACRE,
55093,WI,PIERCE,2024,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,49.5,BU / ACRE,4.3
55093,WI,PIERCE,2023,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,53.9,BU / ACRE,2.9
55093,WI,PIERCE,2022,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,54.4,BU / ACRE,3
55093,WI,PIERCE,2021,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,55.8,BU / ACRE,3.5
55093,WI,PIERCE,2020,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,56.1,BU / ACRE,1.3
55093,WI,PIERCE,2019,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,47.6,BU / ACRE,
55093,WI,PIERCE,2018,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,48.6,BU / ACRE,
55093,WI,PIERCE,2017,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,50.4,BU / ACRE,
55093,WI,PIERCE,2016,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,59.2,BU / ACRE,
55093,WI,PIERCE,2015,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,51.5,BU / ACRE,
55093,WI,PIERCE,2014,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,44.1,BU / ACRE,
55093,WI,PIERCE,2013,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,35,BU / ACRE,
55093,WI,PIERCE,2012,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,48.9,BU / ACRE,
55093,WI,PIERCE,2011,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,42.8,BU / ACRE,
55093,WI,PIERCE,2010,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,49.3,BU / ACRE,
55093,WI,PIERCE,2009,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,42.5,BU / ACRE,
55093,WI,PIERCE,2008,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,41.5,BU / ACRE,
55093,WI,PIERCE,2007,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,34,BU / ACRE,
55093,WI,PIERCE,2006,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,43,BU / ACRE,
55093,WI,PIERCE,2005,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,45,BU / ACRE,
55109,WI,ST CROIX,2024,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,49.8,BU / ACRE,3.4
55109,WI,ST CROIX,2023,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,51.6,BU / ACRE,2.9
55109,WI,ST CROIX,2022,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,47.3,BU / ACRE,3.3
55109,WI,ST CROIX,2021,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,52.2,BU / ACRE,3
55109,WI,ST CROIX,2020,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,53.4,BU / ACRE,2.2
55109,WI,ST CROIX,2019,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,49.5,BU / ACRE,
55109,WI,ST CROIX,2018,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,42.3,BU / ACRE,
55109,WI,ST CROIX,2017,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,46.8,BU / ACRE,
55109,WI,ST CROIX,2016,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,53.4,BU / ACRE,
55109,WI,ST CROIX,2015,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,48.5,BU / ACRE,
55109,WI,ST CROIX,2014,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,38.7,BU / ACRE,
55109,WI,ST CROIX,2013,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,19.5,BU / ACRE,
55109,WI,ST CROIX,2012,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,43.8,BU / ACRE,
55109,WI,ST CROIX,2011,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,45.6,BU / ACRE,
55109,WI,ST CROIX,2010,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,49.3,BU / ACRE,
55109,WI,ST CROIX,2009,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,40.5,BU / ACRE,
55109,WI,ST CROIX,2008,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,32.5,BU / ACRE,
55109,WI,ST CROIX,2007,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,27,BU / ACRE,
55109,WI,ST CROIX,2006,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,34,BU / ACRE,
55109,WI,ST CROIX,2005,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,45,BU / ACRE,
55121,WI,TREMPEALEAU,2024,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,45.8,BU / ACRE,5.4
55121,WI,TREMPEALEAU,2023,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,44.2,BU / ACRE,5.5
55121,WI,TREMPEALEAU,2022,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,49.3,BU / ACRE,5
